
3192,FC_LocalSimple_lfit4_tauresrat,FC_LocalSimple_lfit4,"forecasting",FC_LocalSimple_lfit4.tauresrat
3193,FC_LocalSimple_lfit5_meanerr,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.meanerr
3194,FC_LocalSimple_lfit5_meanabserr,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.meanabserr
3195,FC_LocalSimple_lfit5_stderr,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.stderr
3196,FC_LocalSimple_lfit5_sws,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.sws
3197,FC_LocalSimple_lfit5_swm,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.swm
3198,FC_LocalSimple_lfit5_gofr2,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.gofr2
3199,FC_LocalSimple_lfit5_ac1,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.ac1
3200,FC_LocalSimple_lfit5_ac2,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.ac2
3201,FC_LocalSimple_lfit5_taures,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.taures
3202,FC_LocalSimple_lfit5_tauresrat,FC_LocalSimple_lfit5,"forecasting",FC_LocalSimple_lfit5.tauresrat
3203,FC_LocalSimple_lfittau_meanerr,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.meanerr
3204,FC_LocalSimple_lfittau_meanabserr,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.meanabserr
3205,FC_LocalSimple_lfittau_stderr,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.stderr
3206,FC_LocalSimple_lfittau_sws,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.sws
3207,FC_LocalSimple_lfittau_swm,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.swm
3208,FC_LocalSimple_lfittau_gofr2,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.gofr2
3209,FC_LocalSimple_lfittau_ac1,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.ac1
3210,FC_LocalSimple_lfittau_ac2,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.ac2
3211,FC_LocalSimple_lfittau_taures,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.taures
3212,FC_LocalSimple_lfittau_tauresrat,FC_LocalSimple_lfittau,"forecasting",FC_LocalSimple_lfittau.tauresrat
3213,DN_SimpleFit_gauss1_r2_ks,DN_SimpleFit_gauss1_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.r2
3214,DN_SimpleFit_gauss1_rmse_ks,DN_SimpleFit_gauss1_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.rmse
3215,DN_SimpleFit_gauss1_AC1_ks,DN_SimpleFit_gauss1_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.resAC1
3216,DN_SimpleFit_gauss1_AC2_ks,DN_SimpleFit_gauss1_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.resAC2
3217,DN_SimpleFit_gauss1_resruns_ks,DN_SimpleFit_gauss1_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.resruns
3218,DN_SimpleFit_gauss1_r2_hsqrt,DN_SimpleFit_gauss1_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.r2
3219,DN_SimpleFit_gauss1_rmse_hsqrt,DN_SimpleFit_gauss1_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.rmse
3220,DN_SimpleFit_gauss1_AC1_hsqrt,DN_SimpleFit_gauss1_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.resAC1
3221,DN_SimpleFit_gauss1_AC2_hsqrt,DN_SimpleFit_gauss1_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.resAC2
3222,DN_SimpleFit_gauss1_resruns_hsqrt,DN_SimpleFit_gauss1_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.resruns
3223,DN_SimpleFit_gauss2_r2_ks,DN_SimpleFit_gauss2_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.r2
3224,DN_SimpleFit_gauss2_rmse_ks,DN_SimpleFit_gauss2_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.rmse
3225,DN_SimpleFit_gauss2_AC1_ks,DN_SimpleFit_gauss2_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.resAC1
3226,DN_SimpleFit_gauss2_AC2_ks,DN_SimpleFit_gauss2_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.resAC2
3227,DN_SimpleFit_gauss2_resruns_ks,DN_SimpleFit_gauss2_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.resruns
3228,DN_SimpleFit_gauss2_r2_hsqrt,DN_SimpleFit_gauss2_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.r2
3229,DN_SimpleFit_gauss2_rmse_hsqrt,DN_SimpleFit_gauss2_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.rmse
3230,DN_SimpleFit_gauss2_AC1_hsqrt,DN_SimpleFit_gauss2_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.resAC1
3231,DN_SimpleFit_gauss2_AC2_hsqrt,DN_SimpleFit_gauss2_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.resAC2
3232,DN_SimpleFit_gauss2_resruns_hsqrt,DN_SimpleFit_gauss2_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.resruns
3233,DN_SimpleFit_exp1_r2_ks,DN_SimpleFit_exp1_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.r2
3234,DN_SimpleFit_exp1_rmse_ks,DN_SimpleFit_exp1_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.rmse
3235,DN_SimpleFit_exp1_AC1_ks,DN_SimpleFit_exp1_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.resAC1
3236,DN_SimpleFit_exp1_AC2_ks,DN_SimpleFit_exp1_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.resAC2
3237,DN_SimpleFit_exp1_resruns_ks,DN_SimpleFit_exp1_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.resruns
3238,DN_SimpleFit_exp1_r2_hsqrt,DN_SimpleFit_exp1_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.r2
3239,DN_SimpleFit_exp1_rmse_hsqrt,DN_SimpleFit_exp1_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.rmse
3240,DN_SimpleFit_exp1_AC1_hsqrt,DN_SimpleFit_exp1_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.resAC1
3241,DN_SimpleFit_exp1_AC2_hsqrt,DN_SimpleFit_exp1_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.resAC2
3242,DN_SimpleFit_exp1_resruns_hsqrt,DN_SimpleFit_exp1_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.resruns
3248,DN_CompareKSFit_norm_adiff,DN_CompareKSFit_norm,"distribution,ksdensity,raw",DN_CompareKSFit_norm.adiff
3249,DN_CompareKSFit_norm_psy,DN_CompareKSFit_norm,"distribution,ksdensity,raw",DN_CompareKSFit_norm.peaksepy
3250,DN_CompareKSFit_norm_psx,DN_CompareKSFit_norm,"distribution,ksdensity,raw",DN_CompareKSFit_norm.peaksepx
3251,DN_CompareKSFit_norm_olapint,DN_CompareKSFit_norm,"distribution,ksdensity,raw",DN_CompareKSFit_norm.olapint
3252,DN_CompareKSFit_norm_relent,DN_CompareKSFit_norm,"distribution,ksdensity,raw",DN_CompareKSFit_norm.relent
3253,DN_CompareKSFit_ev_adiff,DN_CompareKSFit_ev,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_ev.adiff
3254,DN_CompareKSFit_ev_psy,DN_CompareKSFit_ev,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_ev.peaksepy
3255,DN_CompareKSFit_ev_psx,DN_CompareKSFit_ev,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_ev.peaksepx
3256,DN_CompareKSFit_ev_olapint,DN_CompareKSFit_ev,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_ev.olapint
3257,DN_CompareKSFit_ev_relent,DN_CompareKSFit_ev,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_ev.relent
3258,DN_CompareKSFit_uni_adiff,DN_CompareKSFit_uni,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_uni.adiff
3259,DN_CompareKSFit_uni_psy,DN_CompareKSFit_uni,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_uni.peaksepy
3260,DN_CompareKSFit_uni_psx,DN_CompareKSFit_uni,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_uni.peaksepx
3261,DN_CompareKSFit_uni_olapint,DN_CompareKSFit_uni,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_uni.olapint
3262,DN_CompareKSFit_uni_relent,DN_CompareKSFit_uni,"distribution,ksdensity,raw,locationDependent",DN_CompareKSFit_uni.relent
3263,DN_CompareKSFit_beta_adiff,DN_CompareKSFit_beta,"distribution,ksdensity,raw",DN_CompareKSFit_beta.adiff
3264,DN_CompareKSFit_beta_psy,DN_CompareKSFit_beta,"distribution,ksdensity,raw",DN_CompareKSFit_beta.peaksepy
3265,DN_CompareKSFit_beta_psx,DN_CompareKSFit_beta,"distribution,ksdensity,raw",DN_CompareKSFit_beta.peaksepx
3266,DN_CompareKSFit_beta_olapint,DN_CompareKSFit_beta,"distribution,ksdensity,raw",DN_CompareKSFit_beta.olapint
3267,DN_CompareKSFit_beta_relent,DN_CompareKSFit_beta,"distribution,ksdensity,raw",DN_CompareKSFit_beta.relent
3293,DN_OutlierInclude_abs_001_mfexpa,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mfexpa
3294,DN_OutlierInclude_abs_001_mfexpb,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mfexpb
3295,DN_OutlierInclude_abs_001_mfexpc,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mfexpc
3296,DN_OutlierInclude_abs_001_mfexpr2,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mfexpr2
3297,DN_OutlierInclude_abs_001_mfexprmse,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mfexprmse
3298,DN_OutlierInclude_abs_001_nfexpa,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.nfexpa
3299,DN_OutlierInclude_abs_001_nfexpb,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.nfexpb
3300,DN_OutlierInclude_abs_001_nfexpc,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.nfexpc
3301,DN_OutlierInclude_abs_001_nfexpr2,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.nfexpr2
3302,DN_OutlierInclude_abs_001_nfexprmse,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.nfexprmse
3303,DN_OutlierInclude_abs_001_nfla,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.nfla
3304,DN_OutlierInclude_abs_001_nflb,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.nflb
3305,DN_OutlierInclude_abs_001_nflr2,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.nflr2
3306,DN_OutlierInclude_abs_001_nflrmse,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.nflrmse
3307,DN_OutlierInclude_abs_001_mdtm,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mdtm
3308,DN_OutlierInclude_abs_001_mdtmd,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mdtmd
3309,DN_OutlierInclude_abs_001_mdtstd,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mdtstd
3310,DN_OutlierInclude_abs_001_mdrm,DN_OutlierInclude_abs_001,"distribution,outliers,stationarity",DN_OutlierInclude_abs_001.mdrm
3311,DN_OutlierInclude_abs_001_mdrmd,DN_OutlierInclude_abs_001,"distribution,outliers,stationarity",DN_OutlierInclude_abs_001.mdrmd
3312,DN_OutlierInclude_abs_001_mdrstd,DN_OutlierInclude_abs_001,"distribution,outliers,stationarity",DN_OutlierInclude_abs_001.mdrstd
3313,DN_OutlierInclude_abs_001_mrm,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mrm
3314,DN_OutlierInclude_abs_001_mrmd,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mrmd
3315,DN_OutlierInclude_abs_001_mrstd,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.mrstd
3316,DN_OutlierInclude_abs_001_xcmerr1,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.xcmerr1
3317,DN_OutlierInclude_abs_001_xcmerrn1,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.xcmerrn1
3318,DN_OutlierInclude_abs_001_stdrfexpa,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexpa
3319,DN_OutlierInclude_abs_001_stdrfexpb,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexpb
3320,DN_OutlierInclude_abs_001_stdrfexpc,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexpc
3321,DN_OutlierInclude_abs_001_stdrfexpr2,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexpr2
3322,DN_OutlierInclude_abs_001_stdrfexprmse,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexprmse
3323,DN_OutlierInclude_abs_001_stdrfla,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfla
3324,DN_OutlierInclude_abs_001_stdrflb,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.stdrflb
3325,DN_OutlierInclude_abs_001_stdrflr2,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.stdrflr2
3326,DN_OutlierInclude_abs_001_stdrflrmse,DN_OutlierInclude_abs_001,"distribution,outliers",DN_OutlierInclude_abs_001.stdrflrmse
3327,DN_OutlierInclude_p_001_mfexpa,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mfexpa
3328,DN_OutlierInclude_p_001_mfexpb,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mfexpb
3329,DN_OutlierInclude_p_001_mfexpc,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mfexpc
3330,DN_OutlierInclude_p_001_mfexpr2,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mfexpr2
3331,DN_OutlierInclude_p_001_mfexprmse,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mfexprmse
3332,DN_OutlierInclude_p_001_nfexpa,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.nfexpa
3333,DN_OutlierInclude_p_001_nfexpb,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.nfexpb
3334,DN_OutlierInclude_p_001_nfexpc,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.nfexpc
3335,DN_OutlierInclude_p_001_nfexpr2,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.nfexpr2
3336,DN_OutlierInclude_p_001_nfexprmse,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.nfexprmse
3337,DN_OutlierInclude_p_001_nfla,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.nfla
3338,DN_OutlierInclude_p_001_nflb,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.nflb
3339,DN_OutlierInclude_p_001_nflr2,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.nflr2
3340,DN_OutlierInclude_p_001_nflrmse,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.nflrmse
3341,DN_OutlierInclude_p_001_mdtm,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mdtm
3342,DN_OutlierInclude_p_001_mdtmd,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mdtmd
3343,DN_OutlierInclude_p_001_mdtstd,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mdtstd
3344,DN_OutlierInclude_p_001_mdrm,DN_OutlierInclude_p_001,"distribution,outliers,stationarity",DN_OutlierInclude_p_001.mdrm
3345,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_p_001,"distribution,outliers,stationarity",DN_OutlierInclude_p_001.mdrmd
3346,DN_OutlierInclude_p_001_mdrstd,DN_OutlierInclude_p_001,"distribution,outliers,stationarity",DN_OutlierInclude_p_001.mdrstd
3347,DN_OutlierInclude_p_001_mrm,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mrm
3348,DN_OutlierInclude_p_001_mrmd,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mrmd
3349,DN_OutlierInclude_p_001_mrstd,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.mrstd
3350,DN_OutlierInclude_p_001_xcmerr1,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.xcmerr1
3351,DN_OutlierInclude_p_001_xcmerrn1,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.xcmerrn1
3352,DN_OutlierInclude_p_001_stdrfexpa,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexpa
3353,DN_OutlierInclude_p_001_stdrfexpb,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexpb
3354,DN_OutlierInclude_p_001_stdrfexpc,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexpc
3355,DN_OutlierInclude_p_001_stdrfexpr2,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexpr2
3356,DN_OutlierInclude_p_001_stdrfexprmse,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexprmse
3357,DN_OutlierInclude_p_001_stdrfla,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.stdrfla
3358,DN_OutlierInclude_p_001_stdrflb,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.stdrflb
3359,DN_OutlierInclude_p_001_stdrflr2,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.stdrflr2
3360,DN_OutlierInclude_p_001_stdrflrmse,DN_OutlierInclude_p_001,"distribution,outliers",DN_OutlierInclude_p_001.stdrflrmse
3361,DN_OutlierInclude_n_001_mfexpa,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mfexpa
3362,DN_OutlierInclude_n_001_mfexpb,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mfexpb
3363,DN_OutlierInclude_n_001_mfexpc,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mfexpc
3364,DN_OutlierInclude_n_001_mfexpr2,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mfexpr2
3365,DN_OutlierInclude_n_001_mfexprmse,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mfexprmse
3366,DN_OutlierInclude_n_001_nfexpa,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.nfexpa
3367,DN_OutlierInclude_n_001_nfexpb,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.nfexpb
3368,DN_OutlierInclude_n_001_nfexpr2,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.nfexpr2
3369,DN_OutlierInclude_n_001_nfexprmse,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.nfexprmse
3370,DN_OutlierInclude_n_001_nfla,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.nfla
3371,DN_OutlierInclude_n_001_nflb,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.nflb
3372,DN_OutlierInclude_n_001_nflr2,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.nflr2
3373,DN_OutlierInclude_n_001_nflrmse,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.nflrmse
3374,DN_OutlierInclude_n_001_mdtm,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mdtm
3375,DN_OutlierInclude_n_001_mdtmd,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mdtmd
3376,DN_OutlierInclude_n_001_mdtstd,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mdtstd
3377,DN_OutlierInclude_n_001_mdrm,DN_OutlierInclude_n_001,"distribution,outliers,stationarity",DN_OutlierInclude_n_001.mdrm
3378,DN_OutlierInclude_n_001_mdrmd,DN_OutlierInclude_n_001,"distribution,outliers,stationarity",DN_OutlierInclude_n_001.mdrmd
3379,DN_OutlierInclude_n_001_mdrstd,DN_OutlierInclude_n_001,"distribution,outliers,stationarity",DN_OutlierInclude_n_001.mdrstd
3380,DN_OutlierInclude_n_001_mrm,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mrm
3381,DN_OutlierInclude_n_001_mrmd,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mrmd
3382,DN_OutlierInclude_n_001_mrstd,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.mrstd
3383,DN_OutlierInclude_n_001_xcmerr1,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.xcmerr1
3384,DN_OutlierInclude_n_001_xcmerrn1,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.xcmerrn1
3385,DN_OutlierInclude_n_001_stdrfexpa,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.stdrfexpa
3386,DN_OutlierInclude_n_001_stdrfexpb,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.stdrfexpb
3387,DN_OutlierInclude_n_001_stdrfexpc,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.stdrfexpc
3388,DN_OutlierInclude_n_001_stdrfexpr2,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.stdrfexpr2
3389,DN_OutlierInclude_n_001_stdrfexprmse,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.stdrfexprmse
3390,DN_OutlierInclude_n_001_stdrfla,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.stdrfla
3391,DN_OutlierInclude_n_001_stdrflb,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.stdrflb
3392,DN_OutlierInclude_n_001_stdrflr2,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.stdrflr2
3393,DN_OutlierInclude_n_001_stdrflrmse,DN_OutlierInclude_n_001,"distribution,outliers",DN_OutlierInclude_n_001.stdrflrmse
3394,ST_LocalExtrema_l50_meanrat,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.meanrat
3395,ST_LocalExtrema_l50_medianrat,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.medianrat
3396,ST_LocalExtrema_l50_minmax,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.minmax
3397,ST_LocalExtrema_l50_minabsmin,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.minabsmin
3398,ST_LocalExtrema_l50_minmaxonminabsmin,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.minmaxonminabsmin
3399,ST_LocalExtrema_l50_meanmax,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.meanmax
3400,ST_LocalExtrema_l50_meanabsmin,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.meanabsmin
3401,ST_LocalExtrema_l50_meanext,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.meanext
3402,ST_LocalExtrema_l50_medianmax,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.medianmax
3403,ST_LocalExtrema_l50_medianabsmin,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.medianabsmin
3404,ST_LocalExtrema_l50_medianext,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.medianext
3405,ST_LocalExtrema_l50_stdmax,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.stdmax
3406,ST_LocalExtrema_l50_stdmin,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.stdmin
3407,ST_LocalExtrema_l50_stdext,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.stdext
3409,ST_LocalExtrema_l50_meanabsext,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.meanabsext
3410,ST_LocalExtrema_l50_medianabsext,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.medianabsext
3411,ST_LocalExtrema_l50_diffmaxabsmin,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.diffmaxabsmin
3413,ST_LocalExtrema_l50_maxmaxmed,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.maxmaxmed
3414,ST_LocalExtrema_l50_minminmed,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.minminmed
3415,ST_LocalExtrema_l50_maxabsext,ST_LocalExtrema_l50,"distribution,stationarity",ST_LocalExtrema_l50.maxabsext
3416,ST_LocalExtrema_l100_meanrat,ST_LocalExtrema_l100,"distribution,stationarity",ST_LocalExtrema_l100.meanrat
3417,ST_LocalExtrema_l100_medianrat,ST_LocalExtrema_l100,"distribution,stationarity",ST_LocalExtrema_l100.medianrat
3418,ST_LocalExtrema_l100_minmax,ST_LocalExtrema_l100,"distribution,stationarity",ST_LocalExtrema_l100.minmax
3419,ST_LocalExtrema_l100_minabsmin,ST_LocalExtrema_l100,"distribution,stationarity",ST_LocalExtrema_l100.minabsmin
